kdcode,dt
AARTIIND.NS,2021-06-11
ADANIENT.NS,2021-06-11
APOLLOTYRE.NS,2021-06-11
ASHOKLEY.NS,2021-06-11
ASIANPAINT.NS,2021-06-11
AUROPHARMA.NS,2021-06-11
AXISBANK.NS,2021-06-11
BAJFINANCE.NS,2021-06-11
BATAINDIA.NS,2021-06-11
BDL.NS,2021-06-11
BEML.NS,2021-06-11
BHARATFORG.NS,2021-06-11
BHARTIARTL.NS,2021-06-11
BHEL.NS,2021-06-11
BIOCON.NS,2021-06-11
BPCL.NS,2021-06-11
BRITANNIA.NS,2021-06-11
BSOFT.NS,2021-06-11
CDSL.NS,2021-06-11
CESC.NS,2021-06-11
CIPLA.NS,2021-06-11
COALINDIA.NS,2021-06-11
COFORGE.NS,2021-06-11
CONCOR.NS,2021-06-11
CUMMINSIND.NS,2021-06-11
DIXON.NS,2021-06-11
DRREDDY.NS,2021-06-11
EICHERMOT.NS,2021-06-11
GODREJPROP.NS,2021-06-11
GOLDBEES.NS,2021-06-11
GRSE.NS,2021-06-11
HAVELLS.NS,2021-06-11
HCLTECH.NS,2021-06-11
HDFCAMC.NS,2021-06-11
HDFCBANK.NS,2021-06-11
HEROMOTOCO.NS,2021-06-11
HINDALCO.NS,2021-06-11
HINDUNILVR.NS,2021-06-11
ICICIBANK.NS,2021-06-11
IDFCFIRSTB.NS,2021-06-11
IEX.NS,2021-06-11
IIFL.NS,2021-06-11
INDIGO.NS,2021-06-11
INDUSTOWER.NS,2021-06-11
INFY.NS,2021-06-11
IRCON.NS,2021-06-11
ITC.NS,2021-06-11
JSWSTEEL.NS,2021-06-11
KOTAKBANK.NS,2021-06-11
LALPATHLAB.NS,2021-06-11
LAURUSLABS.NS,2021-06-11
LUPIN.NS,2021-06-11
M&M.NS,2021-06-11
MANAPPURAM.NS,2021-06-11
MARICO.NS,2021-06-11
MARUTI.NS,2021-06-11
MCX.NS,2021-06-11
MON100.NS,2021-06-11
MPHASIS.NS,2021-06-11
MRF.NS,2021-06-11
MUTHOOTFIN.NS,2021-06-11
NAVINFLUOR.NS,2021-06-11
NESTLEIND.NS,2021-06-11
NIFTYBEES.NS,2021-06-11
OBEROIRLTY.NS,2021-06-11
OIL.NS,2021-06-11
ONGC.NS,2021-06-11
PAGEIND.NS,2021-06-11
PERSISTENT.NS,2021-06-11
PIDILITIND.NS,2021-06-11
PIIND.NS,2021-06-11
POLYCAB.NS,2021-06-11
POONAWALLA.NS,2021-06-11
PRESTIGE.NS,2021-06-11
RAYMOND.NS,2021-06-11
RELIANCE.NS,2021-06-11
RITES.NS,2021-06-11
RVNL.NS,2021-06-11
SAIL.NS,2021-06-11
SBIN.NS,2021-06-11
SHREECEM.NS,2021-06-11
SIEMENS.NS,2021-06-11
SRF.NS,2021-06-11
SUNPHARMA.NS,2021-06-11
SUZLON.NS,2021-06-11
TATACHEM.NS,2021-06-11
TATACOMM.NS,2021-06-11
TATAELXSI.NS,2021-06-11
TATASTEEL.NS,2021-06-11
TCS.NS,2021-06-11
TECHM.NS,2021-06-11
TITAN.NS,2021-06-11
TRIDENT.NS,2021-06-11
TVSMOTOR.NS,2021-06-11
VOLTAS.NS,2021-06-11
WIPRO.NS,2021-06-11
ZENSARTECH.NS,2021-06-11
